#options: 624x1076 fps=25/1 timebase=1/25 bitdepth=8 cabac=0 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=0 weightp=0 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=crf mbtree=1 crf=20.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:143 out:143 type:P dur:2 cpbdur:2 q:25.40 aq:16.47 tex:13917 mv:4153 misc:1762 imb:81 pmb:455 smb:2116 d:- ref:0 ;
in:144 out:144 type:P dur:2 cpbdur:2 q:25.40 aq:17.73 tex:6391 mv:1676 misc:1381 imb:25 pmb:250 smb:2377 d:- ref:0 ;
in:145 out:145 type:P dur:2 cpbdur:2 q:25.40 aq:16.55 tex:10252 mv:2230 misc:1422 imb:39 pmb:276 smb:2337 d:- ref:0 ;
in:146 out:146 type:P dur:2 cpbdur:2 q:25.40 aq:15.87 tex:1636 mv:447 misc:861 imb:11 pmb:91 smb:2550 d:- ref:0 ;
in:147 out:147 type:P dur:2 cpbdur:2 q:25.40 aq:17.70 tex:11949 mv:3588 misc:1639 imb:50 pmb:412 smb:2190 d:- ref:0 ;
in:148 out:148 type:P dur:2 cpbdur:2 q:25.40 aq:17.25 tex:7030 mv:2306 misc:1496 imb:23 pmb:310 smb:2319 d:- ref:0 ;
in:149 out:149 type:P dur:2 cpbdur:2 q:25.40 aq:17.94 tex:14314 mv:4377 misc:1709 imb:46 pmb:489 smb:2117 d:- ref:0 ;
in:150 out:150 type:P dur:2 cpbdur:2 q:25.40 aq:16.23 tex:1808 mv:464 misc:904 imb:10 pmb:96 smb:2546 d:- ref:0 ;
in:151 out:151 type:P dur:2 cpbdur:2 q:25.40 aq:17.94 tex:15374 mv:4755 misc:1551 imb:51 pmb:481 smb:2120 d:- ref:0 ;
in:152 out:152 type:P dur:2 cpbdur:2 q:25.40 aq:17.87 tex:8353 mv:2977 misc:1334 imb:38 pmb:331 smb:2283 d:- ref:0 ;
in:153 out:153 type:P dur:2 cpbdur:2 q:25.40 aq:17.80 tex:15712 mv:4151 misc:1481 imb:47 pmb:437 smb:2168 d:- ref:0 ;
in:154 out:154 type:P dur:2 cpbdur:2 q:25.40 aq:16.20 tex:1571 mv:433 misc:820 imb:8 pmb:91 smb:2553 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:25.40 aq:18.13 tex:13633 mv:3806 misc:1537 imb:52 pmb:398 smb:2202 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:25.40 aq:18.66 tex:11140 mv:3447 misc:1437 imb:36 pmb:379 smb:2237 d:- ref:0 ;
in:157 out:157 type:P dur:2 cpbdur:2 q:25.40 aq:18.56 tex:14694 mv:4266 misc:1472 imb:47 pmb:452 smb:2153 d:- ref:0 ;
in:158 out:158 type:P dur:2 cpbdur:2 q:25.40 aq:17.95 tex:2132 mv:559 misc:917 imb:13 pmb:107 smb:2532 d:- ref:0 ;
in:159 out:159 type:P dur:2 cpbdur:2 q:25.40 aq:17.10 tex:14601 mv:4113 misc:1478 imb:81 pmb:385 smb:2186 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:25.40 aq:18.41 tex:8034 mv:2587 misc:1227 imb:38 pmb:275 smb:2339 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:25.40 aq:19.41 tex:13302 mv:3455 misc:1315 imb:50 pmb:341 smb:2261 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:25.40 aq:17.63 tex:1289 mv:396 misc:803 imb:7 pmb:82 smb:2563 d:- ref:0 ;
in:163 out:163 type:P dur:2 cpbdur:2 q:25.40 aq:18.97 tex:16928 mv:3967 misc:1369 imb:75 pmb:333 smb:2244 d:- ref:0 ;
in:164 out:164 type:P dur:2 cpbdur:2 q:25.40 aq:14.08 tex:145238 mv:21006 misc:2796 imb:938 pmb:1504 smb:210 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:25.40 aq:15.43 tex:10083 mv:1989 misc:1960 imb:24 pmb:441 smb:2187 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:25.40 aq:16.78 tex:21255 mv:5448 misc:1905 imb:68 pmb:588 smb:1996 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:25.40 aq:13.74 tex:3753 mv:788 misc:1195 imb:15 pmb:172 smb:2465 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:25.40 aq:16.97 tex:21898 mv:4943 misc:1911 imb:88 pmb:507 smb:2057 d:- ref:0 ;
in:169 out:169 type:P dur:2 cpbdur:2 q:25.40 aq:16.98 tex:13648 mv:3186 misc:1526 imb:52 pmb:378 smb:2222 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:25.40 aq:16.78 tex:16942 mv:4715 misc:1759 imb:48 pmb:535 smb:2069 d:- ref:0 ;
in:171 out:171 type:P dur:2 cpbdur:2 q:25.40 aq:14.95 tex:2822 mv:655 misc:1075 imb:12 pmb:137 smb:2503 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:25.40 aq:17.03 tex:18692 mv:5415 misc:1733 imb:68 pmb:529 smb:2055 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:25.40 aq:17.14 tex:14265 mv:3859 misc:1580 imb:44 pmb:447 smb:2161 d:- ref:0 ;
in:174 out:174 type:P dur:2 cpbdur:2 q:25.40 aq:16.72 tex:20293 mv:4925 misc:1630 imb:62 pmb:499 smb:2091 d:- ref:0 ;
in:175 out:175 type:P dur:2 cpbdur:2 q:25.40 aq:14.18 tex:2651 mv:641 misc:1044 imb:19 pmb:125 smb:2508 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:25.40 aq:17.07 tex:19992 mv:5816 misc:1768 imb:67 pmb:580 smb:2005 d:- ref:0 ;
in:177 out:177 type:P dur:2 cpbdur:2 q:25.40 aq:17.28 tex:12406 mv:3566 misc:1596 imb:44 pmb:436 smb:2172 d:- ref:0 ;
in:178 out:178 type:P dur:2 cpbdur:2 q:25.40 aq:17.06 tex:18927 mv:4473 misc:1680 imb:49 pmb:465 smb:2138 d:- ref:0 ;
in:179 out:179 type:P dur:2 cpbdur:2 q:25.40 aq:15.09 tex:2221 mv:570 misc:1025 imb:14 pmb:110 smb:2528 d:- ref:0 ;
in:180 out:180 type:P dur:2 cpbdur:2 q:25.40 aq:17.47 tex:18626 mv:5338 misc:1788 imb:62 pmb:546 smb:2044 d:- ref:0 ;
in:181 out:181 type:P dur:2 cpbdur:2 q:25.40 aq:17.62 tex:10798 mv:2719 misc:1459 imb:30 pmb:359 smb:2263 d:- ref:0 ;
in:182 out:182 type:P dur:2 cpbdur:2 q:25.40 aq:17.79 tex:13686 mv:3602 misc:1640 imb:33 pmb:432 smb:2187 d:- ref:0 ;
in:183 out:183 type:P dur:2 cpbdur:2 q:25.40 aq:14.69 tex:1819 mv:515 misc:994 imb:10 pmb:111 smb:2531 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:25.40 aq:17.18 tex:12040 mv:3831 misc:1649 imb:52 pmb:395 smb:2205 d:- ref:0 ;
in:185 out:185 type:P dur:2 cpbdur:2 q:25.40 aq:17.55 tex:10846 mv:3194 misc:1560 imb:30 pmb:386 smb:2236 d:- ref:0 ;
in:186 out:186 type:P dur:2 cpbdur:2 q:25.40 aq:16.51 tex:28673 mv:6795 misc:2044 imb:143 pmb:677 smb:1832 d:- ref:0 ;
in:187 out:187 type:P dur:2 cpbdur:2 q:25.40 aq:15.33 tex:3017 mv:768 misc:1167 imb:11 pmb:160 smb:2481 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:25.40 aq:18.08 tex:15183 mv:4421 misc:1668 imb:53 pmb:491 smb:2108 d:- ref:0 ;
in:189 out:189 type:P dur:2 cpbdur:2 q:25.40 aq:18.59 tex:10123 mv:3257 misc:1468 imb:26 pmb:413 smb:2213 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:25.40 aq:16.01 tex:2022 mv:596 misc:950 imb:17 pmb:100 smb:2535 d:- ref:0 ;
in:191 out:191 type:P dur:2 cpbdur:2 q:25.40 aq:18.73 tex:13452 mv:3546 misc:1418 imb:49 pmb:376 smb:2227 d:- ref:0 ;
in:192 out:192 type:P dur:2 cpbdur:2 q:25.40 aq:16.28 tex:1566 mv:370 misc:816 imb:6 pmb:84 smb:2562 d:- ref:0 ;
in:193 out:193 type:P dur:2 cpbdur:2 q:25.40 aq:16.98 tex:17695 mv:5025 misc:1832 imb:128 pmb:469 smb:2055 d:- ref:0 ;
in:194 out:194 type:P dur:2 cpbdur:2 q:25.40 aq:18.38 tex:8272 mv:2321 misc:1407 imb:35 pmb:277 smb:2340 d:- ref:0 ;
in:195 out:195 type:P dur:2 cpbdur:2 q:25.40 aq:18.51 tex:14126 mv:3599 misc:1459 imb:41 pmb:387 smb:2224 d:- ref:0 ;
in:196 out:196 type:P dur:2 cpbdur:2 q:25.40 aq:15.77 tex:1616 mv:458 misc:838 imb:9 pmb:90 smb:2553 d:- ref:0 ;
in:197 out:197 type:P dur:2 cpbdur:2 q:25.40 aq:14.00 tex:165773 mv:21483 misc:2792 imb:1019 pmb:1441 smb:192 d:- ref:0 ;
in:198 out:198 type:P dur:2 cpbdur:2 q:25.40 aq:16.23 tex:16985 mv:4502 misc:2265 imb:51 pmb:714 smb:1887 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:25.40 aq:16.57 tex:17683 mv:4520 misc:1909 imb:49 pmb:542 smb:2061 d:- ref:0 ;
in:200 out:200 type:P dur:2 cpbdur:2 q:25.40 aq:14.24 tex:3835 mv:762 misc:1219 imb:13 pmb:178 smb:2461 d:- ref:0 ;
in:201 out:201 type:P dur:2 cpbdur:2 q:25.40 aq:17.16 tex:20237 mv:4732 misc:1783 imb:69 pmb:510 smb:2073 d:- ref:0 ;
in:202 out:202 type:P dur:2 cpbdur:2 q:25.40 aq:17.23 tex:14015 mv:3324 misc:1533 imb:37 pmb:414 smb:2201 d:- ref:0 ;
in:203 out:203 type:P dur:2 cpbdur:2 q:25.40 aq:17.11 tex:22668 mv:4634 misc:1642 imb:43 pmb:508 smb:2101 d:- ref:0 ;
in:204 out:204 type:P dur:2 cpbdur:2 q:25.40 aq:16.06 tex:3179 mv:747 misc:1138 imb:14 pmb:161 smb:2477 d:- ref:0 ;
in:205 out:205 type:P dur:2 cpbdur:2 q:25.40 aq:16.53 tex:22134 mv:4618 misc:1816 imb:58 pmb:538 smb:2056 d:- ref:0 ;
in:206 out:206 type:P dur:2 cpbdur:2 q:25.40 aq:16.69 tex:11914 mv:2620 misc:1530 imb:35 pmb:356 smb:2261 d:- ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:25.40 aq:15.05 tex:2622 mv:581 misc:1085 imb:15 pmb:129 smb:2508 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:25.40 aq:17.39 tex:11959 mv:2868 misc:1437 imb:45 pmb:326 smb:2281 d:- ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:25.40 aq:17.47 tex:15782 mv:4108 misc:1782 imb:51 pmb:496 smb:2105 d:- ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:25.40 aq:17.82 tex:12855 mv:3715 misc:1710 imb:41 pmb:475 smb:2136 d:- ref:0 ;
in:211 out:211 type:P dur:2 cpbdur:2 q:25.40 aq:16.15 tex:2735 mv:711 misc:1010 imb:18 pmb:125 smb:2509 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:25.40 aq:17.98 tex:14856 mv:4303 misc:1609 imb:42 pmb:481 smb:2129 d:- ref:0 ;
in:213 out:213 type:P dur:2 cpbdur:2 q:25.40 aq:17.23 tex:16431 mv:4035 misc:1662 imb:60 pmb:447 smb:2145 d:- ref:0 ;
in:214 out:214 type:P dur:2 cpbdur:2 q:25.40 aq:16.62 tex:2240 mv:562 misc:910 imb:20 pmb:92 smb:2540 d:- ref:0 ;
in:215 out:215 type:P dur:2 cpbdur:2 q:25.40 aq:17.82 tex:12701 mv:3087 misc:1556 imb:41 pmb:387 smb:2224 d:- ref:0 ;
in:216 out:216 type:P dur:2 cpbdur:2 q:25.40 aq:17.91 tex:21585 mv:4768 misc:1735 imb:64 pmb:516 smb:2072 d:- ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:25.40 aq:16.71 tex:2458 mv:644 misc:1050 imb:14 pmb:128 smb:2510 d:- ref:0 ;
in:218 out:218 type:P dur:2 cpbdur:2 q:25.40 aq:18.21 tex:23854 mv:4961 misc:1761 imb:68 pmb:517 smb:2067 d:- ref:0 ;
in:219 out:219 type:P dur:2 cpbdur:2 q:25.40 aq:18.13 tex:13911 mv:3611 misc:1622 imb:42 pmb:413 smb:2197 d:- ref:0 ;
in:220 out:220 type:P dur:2 cpbdur:2 q:25.40 aq:16.12 tex:2032 mv:518 misc:938 imb:15 pmb:94 smb:2543 d:- ref:0 ;
in:221 out:221 type:P dur:2 cpbdur:2 q:25.40 aq:18.61 tex:19816 mv:4336 misc:1592 imb:70 pmb:434 smb:2148 d:- ref:0 ;
in:222 out:222 type:P dur:2 cpbdur:2 q:25.40 aq:17.48 tex:18202 mv:3997 misc:1641 imb:67 pmb:413 smb:2172 d:- ref:0 ;
in:223 out:223 type:P dur:2 cpbdur:2 q:25.40 aq:17.94 tex:13566 mv:3121 misc:1529 imb:53 pmb:353 smb:2246 d:- ref:0 ;
in:224 out:224 type:P dur:2 cpbdur:2 q:25.40 aq:15.67 tex:2305 mv:650 misc:973 imb:22 pmb:106 smb:2524 d:- ref:0 ;
in:225 out:225 type:P dur:2 cpbdur:2 q:25.40 aq:19.04 tex:13696 mv:3565 misc:1523 imb:45 pmb:385 smb:2222 d:- ref:0 ;
in:226 out:226 type:P dur:2 cpbdur:2 q:25.40 aq:18.99 tex:18242 mv:4201 misc:1533 imb:49 pmb:419 smb:2184 d:- ref:0 ;
in:227 out:227 type:P dur:2 cpbdur:2 q:25.40 aq:19.14 tex:11064 mv:2831 misc:1345 imb:36 pmb:333 smb:2283 d:- ref:0 ;
in:228 out:228 type:P dur:2 cpbdur:2 q:25.40 aq:17.60 tex:2033 mv:423 misc:792 imb:10 pmb:85 smb:2557 d:- ref:0 ;
in:229 out:229 type:P dur:2 cpbdur:2 q:25.40 aq:18.59 tex:16125 mv:4467 misc:1552 imb:63 pmb:441 smb:2148 d:- ref:0 ;
in:230 out:230 type:P dur:2 cpbdur:2 q:25.40 aq:13.95 tex:160928 mv:21588 misc:2772 imb:956 pmb:1488 smb:208 d:- ref:0 ;
in:231 out:231 type:P dur:2 cpbdur:2 q:25.40 aq:15.67 tex:21166 mv:4545 misc:2193 imb:51 pmb:675 smb:1926 d:- ref:0 ;
in:232 out:232 type:P dur:2 cpbdur:2 q:25.40 aq:14.50 tex:5769 mv:1075 misc:1436 imb:18 pmb:241 smb:2393 d:- ref:0 ;
in:233 out:233 type:P dur:2 cpbdur:2 q:25.40 aq:16.33 tex:16621 mv:3827 misc:1656 imb:59 pmb:405 smb:2188 d:- ref:0 ;
in:234 out:234 type:P dur:2 cpbdur:2 q:25.40 aq:16.53 tex:17823 mv:4267 misc:1710 imb:71 pmb:445 smb:2136 d:- ref:0 ;
in:235 out:235 type:P dur:2 cpbdur:2 q:25.40 aq:16.67 tex:11905 mv:2932 misc:1451 imb:49 pmb:328 smb:2275 d:- ref:0 ;
in:236 out:236 type:P dur:2 cpbdur:2 q:25.40 aq:14.47 tex:2539 mv:550 misc:1023 imb:15 pmb:116 smb:2521 d:- ref:0 ;
in:237 out:237 type:P dur:2 cpbdur:2 q:25.40 aq:17.24 tex:16742 mv:3966 misc:1580 imb:54 pmb:406 smb:2192 d:- ref:0 ;
in:238 out:238 type:P dur:2 cpbdur:2 q:25.40 aq:16.76 tex:16208 mv:3667 misc:1573 imb:58 pmb:401 smb:2193 d:- ref:0 ;
in:239 out:239 type:P dur:2 cpbdur:2 q:25.40 aq:15.93 tex:14574 mv:3135 misc:1635 imb:57 pmb:381 smb:2214 d:- ref:0 ;
in:240 out:240 type:P dur:2 cpbdur:2 q:25.40 aq:14.33 tex:2920 mv:683 misc:1085 imb:17 pmb:131 smb:2504 d:- ref:0 ;
in:241 out:241 type:P dur:2 cpbdur:2 q:25.40 aq:16.01 tex:20387 mv:4599 misc:1726 imb:112 pmb:431 smb:2109 d:- ref:0 ;
in:242 out:242 type:P dur:2 cpbdur:2 q:25.40 aq:14.40 tex:3389 mv:803 misc:1168 imb:25 pmb:141 smb:2486 d:- ref:0 ;
in:243 out:243 type:P dur:2 cpbdur:2 q:25.40 aq:17.17 tex:14596 mv:3781 misc:1607 imb:68 pmb:399 smb:2185 d:- ref:0 ;
in:244 out:244 type:P dur:2 cpbdur:2 q:25.40 aq:15.87 tex:11704 mv:3424 misc:1688 imb:76 pmb:374 smb:2202 d:- ref:0 ;
in:245 out:245 type:P dur:2 cpbdur:2 q:25.40 aq:14.05 tex:2300 mv:573 misc:999 imb:19 pmb:111 smb:2522 d:- ref:0 ;
in:246 out:246 type:P dur:2 cpbdur:2 q:25.40 aq:17.40 tex:15197 mv:4041 misc:1674 imb:52 pmb:455 smb:2145 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:25.40 aq:17.06 tex:19312 mv:4839 misc:1673 imb:66 pmb:501 smb:2085 d:- ref:0 ;
in:248 out:248 type:P dur:2 cpbdur:2 q:25.40 aq:17.01 tex:11520 mv:3115 misc:1549 imb:50 pmb:367 smb:2235 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:25.40 aq:14.79 tex:2147 mv:527 misc:1014 imb:16 pmb:107 smb:2529 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:22.49 aq:11.22 tex:292221 mv:63683 misc:64 imb:2652 pmb:0 smb:0 d:- ref:;
in:251 out:251 type:P dur:2 cpbdur:2 q:25.40 aq:18.14 tex:13367 mv:3623 misc:1570 imb:49 pmb:395 smb:2208 d:- ref:0 ;
in:252 out:252 type:P dur:2 cpbdur:2 q:25.40 aq:18.09 tex:11261 mv:2937 misc:1346 imb:51 pmb:301 smb:2300 d:- ref:0 ;
in:253 out:253 type:P dur:2 cpbdur:2 q:25.40 aq:17.70 tex:759 mv:201 misc:504 imb:3 pmb:43 smb:2606 d:- ref:0 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:25.40 aq:18.99 tex:15964 mv:3931 misc:1329 imb:53 pmb:361 smb:2238 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:25.40 aq:18.89 tex:14758 mv:3948 misc:1390 imb:47 pmb:396 smb:2209 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:25.40 aq:18.38 tex:10264 mv:2579 misc:1205 imb:42 pmb:263 smb:2347 d:- ref:0 ;
in:257 out:257 type:P dur:2 cpbdur:2 q:25.40 aq:19.11 tex:1085 mv:231 misc:556 imb:7 pmb:43 smb:2602 d:- ref:0 ;
in:258 out:258 type:P dur:2 cpbdur:2 q:25.40 aq:19.80 tex:11109 mv:3063 misc:1324 imb:41 pmb:311 smb:2300 d:- ref:0 ;
in:259 out:259 type:P dur:2 cpbdur:2 q:25.40 aq:18.67 tex:10853 mv:3276 misc:1247 imb:48 pmb:316 smb:2288 d:- ref:0 ;
in:260 out:260 type:P dur:2 cpbdur:2 q:25.40 aq:18.30 tex:8594 mv:2804 misc:1266 imb:29 pmb:310 smb:2313 d:- ref:0 ;
in:261 out:261 type:P dur:2 cpbdur:2 q:25.40 aq:17.48 tex:729 mv:223 misc:456 imb:11 pmb:23 smb:2618 d:- ref:0 ;
in:262 out:262 type:P dur:2 cpbdur:2 q:25.40 aq:18.09 tex:26816 mv:5440 misc:1872 imb:154 pmb:486 smb:2012 d:- ref:0 ;
in:263 out:263 type:P dur:2 cpbdur:2 q:25.40 aq:13.62 tex:172685 mv:21527 misc:2780 imb:1003 pmb:1479 smb:170 d:- ref:0 ;
in:264 out:264 type:P dur:2 cpbdur:2 q:25.40 aq:15.57 tex:17727 mv:3535 misc:2194 imb:38 pmb:633 smb:1981 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:25.40 aq:13.71 tex:4464 mv:952 misc:1408 imb:15 pmb:216 smb:2421 d:- ref:0 ;
in:266 out:266 type:P dur:2 cpbdur:2 q:25.40 aq:12.25 tex:2821 mv:621 misc:1118 imb:13 pmb:145 smb:2494 d:- ref:0 ;
in:267 out:267 type:P dur:2 cpbdur:2 q:25.40 aq:16.33 tex:12573 mv:3110 misc:1589 imb:32 pmb:380 smb:2240 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:25.40 aq:15.77 tex:14652 mv:3833 misc:1699 imb:74 pmb:431 smb:2147 d:- ref:0 ;
in:269 out:269 type:P dur:2 cpbdur:2 q:25.40 aq:16.38 tex:9917 mv:2873 misc:1570 imb:31 pmb:373 smb:2248 d:- ref:0 ;
in:270 out:270 type:P dur:2 cpbdur:2 q:25.40 aq:13.61 tex:2681 mv:674 misc:1093 imb:21 pmb:126 smb:2505 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:25.40 aq:16.17 tex:12566 mv:3859 misc:1695 imb:47 pmb:485 smb:2120 d:- ref:0 ;
in:272 out:272 type:P dur:2 cpbdur:2 q:25.40 aq:15.03 tex:14960 mv:4050 misc:1702 imb:69 pmb:452 smb:2131 d:- ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:25.40 aq:15.49 tex:7815 mv:2027 misc:1438 imb:34 pmb:283 smb:2335 d:- ref:0 ;
in:274 out:274 type:P dur:2 cpbdur:2 q:25.40 aq:13.05 tex:1974 mv:517 misc:965 imb:13 pmb:111 smb:2528 d:- ref:0 ;
in:275 out:275 type:P dur:2 cpbdur:2 q:25.40 aq:16.83 tex:11751 mv:2715 misc:1430 imb:52 pmb:329 smb:2271 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:25.40 aq:16.68 tex:14345 mv:3381 misc:1538 imb:59 pmb:379 smb:2214 d:- ref:0 ;
in:277 out:277 type:P dur:2 cpbdur:2 q:25.40 aq:16.29 tex:8160 mv:2156 misc:1404 imb:19 pmb:292 smb:2341 d:- ref:0 ;
in:278 out:278 type:P dur:2 cpbdur:2 q:25.40 aq:14.22 tex:2257 mv:513 misc:942 imb:17 pmb:99 smb:2536 d:- ref:0 ;
in:279 out:279 type:P dur:2 cpbdur:2 q:25.40 aq:16.23 tex:11686 mv:3214 misc:1508 imb:37 pmb:392 smb:2223 d:- ref:0 ;
in:280 out:280 type:P dur:2 cpbdur:2 q:25.40 aq:16.76 tex:12554 mv:3167 misc:1567 imb:46 pmb:385 smb:2221 d:- ref:0 ;
in:281 out:281 type:P dur:2 cpbdur:2 q:25.40 aq:16.77 tex:9699 mv:2508 misc:1457 imb:34 pmb:326 smb:2292 d:- ref:0 ;
in:282 out:282 type:P dur:2 cpbdur:2 q:25.40 aq:15.05 tex:1576 mv:479 misc:873 imb:13 pmb:91 smb:2548 d:- ref:0 ;
in:283 out:283 type:P dur:2 cpbdur:2 q:25.40 aq:17.36 tex:11195 mv:3331 misc:1466 imb:39 pmb:383 smb:2230 d:- ref:0 ;
in:284 out:284 type:P dur:2 cpbdur:2 q:25.40 aq:17.12 tex:11256 mv:3440 misc:1608 imb:47 pmb:408 smb:2197 d:- ref:0 ;
in:285 out:285 type:P dur:2 cpbdur:2 q:25.40 aq:17.99 tex:11065 mv:2975 misc:1544 imb:31 pmb:395 smb:2226 d:- ref:0 ;
in:286 out:286 type:P dur:2 cpbdur:2 q:25.40 aq:14.79 tex:2042 mv:589 misc:969 imb:21 pmb:95 smb:2536 d:- ref:0 ;
in:287 out:287 type:P dur:2 cpbdur:2 q:25.40 aq:17.65 tex:12495 mv:3514 misc:1487 imb:41 pmb:396 smb:2215 d:- ref:0 ;
in:288 out:288 type:P dur:2 cpbdur:2 q:25.40 aq:16.56 tex:13892 mv:4042 misc:1554 imb:57 pmb:438 smb:2157 d:- ref:0 ;
in:289 out:289 type:P dur:2 cpbdur:2 q:25.40 aq:17.79 tex:11027 mv:2865 misc:1460 imb:34 pmb:335 smb:2283 d:- ref:0 ;
in:290 out:290 type:P dur:2 cpbdur:2 q:25.40 aq:15.59 tex:1960 mv:597 misc:963 imb:19 pmb:99 smb:2534 d:- ref:0 ;
in:291 out:291 type:P dur:2 cpbdur:2 q:25.40 aq:16.20 tex:1119 mv:281 misc:656 imb:11 pmb:53 smb:2588 d:- ref:0 ;
in:292 out:292 type:P dur:2 cpbdur:2 q:25.40 aq:17.24 tex:15540 mv:4785 misc:1819 imb:92 pmb:461 smb:2099 d:- ref:0 ;
in:293 out:293 type:P dur:2 cpbdur:2 q:25.40 aq:17.75 tex:15997 mv:4153 misc:1626 imb:61 pmb:423 smb:2168 d:- ref:0 ;
in:294 out:294 type:P dur:2 cpbdur:2 q:25.40 aq:18.28 tex:1413 mv:370 misc:833 imb:7 pmb:82 smb:2563 d:- ref:0 ;
in:295 out:295 type:P dur:2 cpbdur:2 q:25.40 aq:14.08 tex:142132 mv:19445 misc:2791 imb:965 pmb:1499 smb:188 d:- ref:0 ;
in:296 out:296 type:P dur:2 cpbdur:2 q:25.40 aq:15.74 tex:24799 mv:6290 misc:2335 imb:73 pmb:830 smb:1749 d:- ref:0 ;
in:297 out:297 type:P dur:2 cpbdur:2 q:25.40 aq:15.70 tex:22824 mv:5214 misc:2058 imb:88 pmb:644 smb:1920 d:- ref:0 ;
in:298 out:298 type:P dur:2 cpbdur:2 q:25.40 aq:13.70 tex:4708 mv:971 misc:1297 imb:18 pmb:205 smb:2429 d:- ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:25.40 aq:16.48 tex:9642 mv:2390 misc:1616 imb:25 pmb:362 smb:2265 d:- ref:0 ;
in:300 out:300 type:P dur:2 cpbdur:2 q:25.40 aq:16.48 tex:15960 mv:3951 misc:1713 imb:48 pmb:479 smb:2125 d:- ref:0 ;
in:301 out:301 type:P dur:2 cpbdur:2 q:25.40 aq:15.88 tex:18570 mv:4772 misc:1770 imb:62 pmb:560 smb:2030 d:- ref:0 ;
in:302 out:302 type:P dur:2 cpbdur:2 q:25.40 aq:16.12 tex:8164 mv:1900 misc:1472 imb:23 pmb:290 smb:2339 d:- ref:0 ;
in:303 out:303 type:P dur:2 cpbdur:2 q:25.40 aq:13.49 tex:2728 mv:585 misc:1095 imb:11 pmb:149 smb:2492 d:- ref:0 ;
in:304 out:304 type:P dur:2 cpbdur:2 q:25.40 aq:15.79 tex:12738 mv:3117 misc:1601 imb:36 pmb:425 smb:2191 d:- ref:0 ;
in:305 out:305 type:P dur:2 cpbdur:2 q:25.40 aq:16.16 tex:15347 mv:3591 misc:1670 imb:35 pmb:459 smb:2158 d:- ref:0 ;
in:306 out:306 type:P dur:2 cpbdur:2 q:25.40 aq:16.61 tex:10765 mv:2655 misc:1468 imb:16 pmb:377 smb:2259 d:- ref:0 ;
in:307 out:307 type:P dur:2 cpbdur:2 q:25.40 aq:14.39 tex:2277 mv:546 misc:969 imb:10 pmb:118 smb:2524 d:- ref:0 ;
